index,target,actual,predicted,abs_error,percent_error
167,Melt(K),1016.0,1016.2790457001903,0.27904570019029507,0.027465127971485707
168,Melt(K),1031.0,1031.7028146327748,0.7028146327747891,0.06816824760182236
169,Melt(K),1037.0,1036.3129563765945,0.6870436234055433,0.06625300129272349
170,Melt(K),1057.0,1057.6808223489618,0.6808223489617831,0.06441081825560856
171,Melt(K),1069.0,1067.5987723521132,1.4012276478867989,0.13107835808108492
172,Melt(K),1079.0,1080.6200913486039,1.6200913486038644,0.1501474836518872
173,Melt(K),1089.0,1085.7394094936133,3.260590506386734,0.29941143309336377
174,Melt(K),1102.0,1100.8788880531372,1.1211119468628112,0.10173429644853088
175,Melt(K),1091.0,1090.8799316152838,0.1200683847162054,0.011005351486361623
176,Melt(K),1047.0,1045.5704521475316,1.4295478524684313,0.13653752172573352
177,Melt(K),999.0,1000.4066616358041,1.4066616358040847,0.14080697055095928
178,Melt(K),1048.0,1048.9825496170151,0.9825496170151382,0.09375473444800929
179,Melt(K),1095.0,1096.0914845203197,1.091484520319682,0.09967895162736813
180,Melt(K),1163.0,1162.4983659885972,0.5016340114027571,0.04313276108364202
181,Melt(K),1184.0,1181.7700706962933,2.22992930370674,0.18833862362387993
202,Melt(K),449.0,426.732583660979,22.267416339020997,4.959335487532504
203,Melt(K),415.0,413.2646332925874,1.7353667074125951,0.4181606523885761
204,Melt(K),413.0,410.2313328260498,2.7686671739501776,0.670379461004884
205,Melt(K),388.0,389.12003644565584,1.1200364456558418,0.28866918702470074
206,Melt(K),384.0,385.47499445002404,1.4749944500240417,0.3841131380270932
207,Melt(K),393.0,392.41187567996695,0.5881243200330459,0.1496499542068815
208,Melt(K),407.0,406.3109997075717,0.6890002924283181,0.16928754113717845
209,Melt(K),424.0,430.78654663974254,6.786546639742539,1.6006006225807836
210,Melt(K),424.0,426.76913946530453,2.7691394653045336,0.6530989304963507
211,Melt(K),428.0,427.52116610529805,0.4788338947019497,0.11187707820138985
212,Melt(K),430.0,431.44786916141413,1.4478691614141326,0.3367137584684021
213,Melt(K),966.0,965.0186169592694,0.9813830407306341,0.10159244728060383
214,Melt(K),942.0,941.0545192004073,0.9454807995927013,0.10036951163404462
215,Melt(K),934.0,936.0807111134674,2.0807111134673733,0.2227742091506821
216,Melt(K),913.0,914.3062656672762,1.3062656672761932,0.1430740051781152
217,Melt(K),892.0,890.2651377127014,1.734862287298597,0.19449128781374384
218,Melt(K),850.0,851.2510453667387,1.2510453667387083,0.14718180785161256
219,Melt(K),834.0,832.7383047335104,1.2616952664895962,0.15128240605390822
220,Melt(K),770.0,765.3592794282418,4.640720571758152,0.6026909833452138
221,Melt(K),755.0,754.5647648896104,0.4352351103896126,0.05764703448869033
222,Melt(K),736.0,734.6757215719437,1.3242784280563455,0.17992913424678583
223,Melt(K),741.0,741.2325535788821,0.23255357888206163,0.03138374883698533
224,Melt(K),797.0,796.0642240046881,0.9357759953119285,0.11741229552219916
225,Melt(K),849.0,851.5799232566699,2.579923256669872,0.30387788653355347
226,Melt(K),865.0,862.5624429473056,2.4375570526943875,0.28179850320166294
227,Melt(K),928.0,936.2024606167269,8.202460616726853,0.883885842319703
228,Melt(K),962.0,964.4595850299122,2.459585029912205,0.25567411953349295
229,Melt(K),1026.0,1027.1190230361133,1.1190230361132762,0.10906657272059213
230,Melt(K),1055.0,1056.704613404806,1.7046134048059685,0.1615747303133618
231,Melt(K),723.0,723.9825194944736,0.9825194944736495,0.13589481251364427
232,Melt(K),872.0,869.9864396150882,2.0135603849117842,0.23091288817795663
233,Melt(K),935.0,935.7905130862066,0.7905130862066017,0.0845468541397434
234,Melt(K),812.0,810.7723415703405,1.2276584296595274,0.15118946178072978
235,Melt(K),730.0,730.1155433578048,0.11554335780476777,0.015827857233529807
236,Melt(K),678.0,672.607462528848,5.392537471151968,0.7953595090194631
237,Melt(K),695.0,692.2309971436034,2.7690028563965825,0.3984176771793638
238,Melt(K),701.0,701.7758334436346,0.7758334436346104,0.11067524160265467
239,Melt(K),701.0,702.2119351938031,1.2119351938031286,0.1728866182315445
240,Melt(K),688.0,686.6292967906663,1.3707032093336693,0.19923011763570744
241,Melt(K),660.0,662.8422153415269,2.8422153415268667,0.4306386881101307
242,Melt(K),722.0,722.9364919659682,0.93649196596823,0.1297080285274555
243,Melt(K),855.0,851.9193742929767,3.080625707023273,0.3603071002366397
244,Melt(K),922.0,922.5250314324529,0.5250314324529199,0.056944840830034635
245,Melt(K),992.0,992.1491593268731,0.14915932687313216,0.015036222467049597
246,Melt(K),1090.0,1072.1934393379545,17.806560662045513,1.6336294185362843
247,Melt(K),1062.0,1061.1939181739388,0.806081826061245,0.07590224350859175
248,Melt(K),1025.0,1023.3778242108702,1.6221757891297557,0.1582610525980248
249,Melt(K),975.0,973.4093470166354,1.5906529833646346,0.16314389572970595
250,Melt(K),914.0,914.3895324742149,0.3895324742148887,0.04261843262744948
251,Melt(K),807.0,806.807971678677,0.19202832132305048,0.023795331018965332
252,Melt(K),829.0,830.5491446574429,1.5491446574428664,0.1868690780992599
253,Melt(K),827.0,827.5844866453868,0.5844866453868462,0.07067553148571289
254,Melt(K),846.0,847.0785638161733,1.0785638161733004,0.12748981278644198
255,Melt(K),944.0,943.297373824256,0.7026261757439443,0.07443073895592622
256,Melt(K),1004.0,1004.0675547668006,0.06755476680064021,0.006728562430342643
257,Melt(K),1034.0,1033.3420188248872,0.6579811751128091,0.06363454304766039
258,Melt(K),1063.0,1062.5411412769427,0.45885872305734665,0.04316638975139664
259,Melt(K),1070.0,1068.9523005230446,1.0476994769553585,0.09791583896779042
260,Melt(K),1071.0,1071.587310997723,0.5873109977230797,0.054837628172089564
261,Melt(K),1072.0,1071.7136625755475,0.2863374244525403,0.026710580639229483
262,Melt(K),846.0,845.2519704698383,0.7480295301617161,0.0884195662129687
263,Melt(K),813.0,810.9097166685806,2.090283331419414,0.257107420838796
264,Melt(K),766.0,768.7543130678711,2.754313067871067,0.3595708965889116
265,Melt(K),822.0,821.134794945815,0.8652050541850258,0.10525608931691298
266,Melt(K),897.0,898.1595774703584,1.1595774703583857,0.12927285065310862
267,Melt(K),925.0,922.8673266729146,2.1326733270853993,0.2305592786038267
268,Melt(K),957.0,958.6269485587782,1.6269485587781674,0.17000507406250423
269,Melt(K),983.0,983.714404769537,0.7144047695370546,0.07267596841679083
270,Melt(K),1028.0,1027.516620022361,0.4833799776390606,0.047021398603021416
271,Melt(K),1034.0,1033.5449823889683,0.4550176110317352,0.04400557166651207
272,Melt(K),1055.0,1054.651135650961,0.3488643490391041,0.033067710809393726
273,Melt(K),1063.0,1061.116054341327,1.8839456586729284,0.1772291306371521
274,Melt(K),1078.0,1079.8342266984632,1.834226698463226,0.1701508996719132
275,Melt(K),1089.0,1080.8727462979464,8.127253702053622,0.7463042885265028
276,Melt(K),859.0,856.2793806397733,2.720619360226692,0.31671936673186135
277,Melt(K),854.0,852.4963917400687,1.5036082599312977,0.17606654097556157
