System,Mol Mass,Mol Frac,Melt(K),Boil(K),rho_a,rho_b,mu1_a,mu1_b,mu2_a,mu2_b,mu2_c,k_a,k_b,cp_a,cp_b,Composition,polarizability_element[10-24Cm3],atomic_mass_element,electronegativity_element,ionic_charge_element,atomic_radius_element[Angstrom],ionic_radius_element[Angstrom],covalent_radius_element[Angstrom],first_ionization_energy[kJ_per_mol],symbol,atomic_radius_components[Angstrom],ionic_polarizability_sum_components,ionic_polarizability_mean_components
NaPO3-Na2SO4,NaN,0.198-0.802,,,,,3.81,,,,,,,,,"{'Na': 0.2728649303452453, 'P': 0.029981829194427618, 'O': 0.5757116898849182, 'S': 0.12144155057540883}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.278-0.722,,,,,2.38,,,,,,,,,"{'Na': 0.2672253258845438, 'P': 0.04314090626939789, 'O': 0.5775915580384854, 'S': 0.11204220980757293}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.391-0.609,,,,,5.24,,,,,,,,,"{'Na': 0.25876487616596977, 'P': 0.06288195561273721, 'O': 0.5804117079446768, 'S': 0.09794146027661628}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.49-0.51,,,,,6.67,,,,,,,,,"{'Na': 0.2508305647840532, 'P': 0.08139534883720931, 'O': 0.5830564784053156, 'S': 0.08471760797342194}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.606-0.394,,,,,11.91,,,,,,,,,"{'Na': 0.24084312370421562, 'P': 0.10469937802349688, 'O': 0.5863856254319281, 'S': 0.06807187284035937}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.704-0.296,,,,,18.1,,,,,,,,,"{'Na': 0.2317596566523605, 'P': 0.12589413447782546, 'O': 0.5894134477825466, 'S': 0.05293276108726753}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.75-0.25,,,2.662,0.000455,,,,,,,,,,"{'Na': 0.22727272727272727, 'P': 0.13636363636363635, 'O': 0.5909090909090909, 'S': 0.045454545454545456}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.802-0.198,,,,,30.95,,,,,,,,,"{'Na': 0.2220163083765752, 'P': 0.14862861378799108, 'O': 0.5926612305411416, 'S': 0.036693847294292065}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.875-0.125,,,2.674,0.000457,,,,,,,,,,"{'Na': 0.21428571428571427, 'P': 0.16666666666666666, 'O': 0.5952380952380952, 'S': 0.023809523809523808}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.899-0.101,,,,,,,,,,,,,,"{'Na': 0.21164936562860437, 'P': 0.17281814686658978, 'O': 0.5961168781237985, 'S': 0.019415609381007306}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.92-0.08,,,2.696,0.000473,,,,,,,,,,"{'Na': 0.20930232558139536, 'P': 0.17829457364341086, 'O': 0.5968992248062015, 'S': 0.015503875968992248}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.96-0.04,,,2.716,0.00049,,,,,,,,,,"{'Na': 0.2047244094488189, 'P': 0.1889763779527559, 'O': 0.5984251968503937, 'S': 0.007874015748031496}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.98-0.02,,,2.705,0.000477,,,,,,,,,,"{'Na': 0.20238095238095238, 'P': 0.19444444444444445, 'O': 0.5992063492063492, 'S': 0.003968253968253968}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,0.99-0.01,,,2.693,0.000465,,,,,,,,,,"{'Na': 0.201195219123506, 'P': 0.19721115537848607, 'O': 0.599601593625498, 'S': 0.0019920318725099606}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na2SO4,NaN,1.0-0.0,,,2.6903,0.000459,,,,,,,,,,"{'Na': 0.2, 'P': 0.2, 'O': 0.6, 'S': 0.0}","{'Na': 23.6, 'P': 3.63, 'O': 0.802, 'S': 2.9}","{'Na': 22.99, 'P': 30.974, 'O': 15.999, 'S': 32.065}","{'Na': 0.93, 'P': 2.19, 'O': 3.44, 'S': 2.58}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-', 'S': '2+,2-,4+,6+'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48, 'S': 0.88}","{'Na': 1.8, 'P': 1.0, 'O': 0.6, 'S': 1.0}","{'Na': 1.54, 'P': 1.06, 'O': 0.73, 'S': 1.02}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9, 'S': 999.6}","{'Na': 'Na', 'P': 'P', 'O': 'O', 'S': 'S'}",10.92,76.00211111111112,6.33350925925926
NaPO3-Na3PO4,NaN,0.75-0.25,,,2.5901,0.0002999,,,,,,,,,,"{'Na': 0.2608695652173913, 'P': 0.17391304347826086, 'O': 0.5652173913043478}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,0.8-0.2,,,2.6066,0.000344,,,,,,,,,,"{'Na': 0.25, 'P': 0.17857142857142855, 'O': 0.5714285714285714}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,0.85-0.15,,,2.6063,0.000354,,,,,,,,,,"{'Na': 0.2385321100917431, 'P': 0.1834862385321101, 'O': 0.5779816513761469}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,0.9-0.1,,,2.5826,0.000344,,,,,,,,,,"{'Na': 0.22641509433962265, 'P': 0.18867924528301885, 'O': 0.5849056603773585}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,0.925-0.075,,,2.5771,0.0003321,,,,,,,,,,"{'Na': 0.22009569377990432, 'P': 0.19138755980861244, 'O': 0.5885167464114833}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,0.95-0.05,,,2.5733,0.000322,,,,,,,,,,"{'Na': 0.21359223300970875, 'P': 0.1941747572815534, 'O': 0.5922330097087378}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,0.975-0.025,,,2.5785,0.0003401,,,,,,,,,,"{'Na': 0.20689655172413793, 'P': 0.19704433497536944, 'O': 0.5960591133004925}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na3PO4,NaN,1.0-0.0,,,2.5806,0.0003641,,,,,,,,,,"{'Na': 0.2, 'P': 0.2, 'O': 0.6}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",12.919999999999998,96.56266666666667,7.427897435897436
NaPO3-Na4P2O7,NaN,0.0-1.0,,,,,,,,,,,,,,"{'Na': 0.3076923076923077, 'P': 0.15384615384615385, 'O': 0.5384615384615384}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.315-0.685,,,,,3.33749,21561.35,,,,,,,,"{'Na': 0.29150763358778625, 'P': 0.16078244274809161, 'O': 0.5477099236641222}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.465-0.535,,,,,,,,,,,,,,"{'Na': 0.2807112068965517, 'P': 0.1654094827586207, 'O': 0.5538793103448276}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.635-0.365,,,,,,,,,,,,,,"{'Na': 0.264520202020202, 'P': 0.17234848484848486, 'O': 0.5631313131313131}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.7-0.3,,,2.6365,0.000348,,,,,,,,,,"{'Na': 0.2567567567567568, 'P': 0.17567567567567569, 'O': 0.5675675675675675}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.723-0.277,,,,,,,,,,,,,,"{'Na': 0.25374168514412415, 'P': 0.1769678492239468, 'O': 0.5692904656319291}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.75-0.25,,,2.6349,0.0003683,,,,,,,,,,"{'Na': 0.25, 'P': 0.17857142857142858, 'O': 0.5714285714285714}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.761-0.239,,,,,,,,,,,,,,"{'Na': 0.24840856481481483, 'P': 0.1792534722222222, 'O': 0.5723379629629629}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
NaPO3-Na4P2O7,NaN,0.796-0.204,,,,,,,,,,,,,,"{'Na': 0.24306393244873345, 'P': 0.18154402895054284, 'O': 0.5753920386007237}","{'Na': 23.6, 'P': 3.63, 'O': 0.802}","{'Na': 22.99, 'P': 30.974, 'O': 15.999}","{'Na': 0.93, 'P': 2.19, 'O': 3.44}","{'Na': '1+', 'P': '5+,3+,3-', 'O': '2-'}","{'Na': 1.9, 'P': 0.98, 'O': 0.48}","{'Na': 1.8, 'P': 1.0, 'O': 0.6}","{'Na': 1.54, 'P': 1.06, 'O': 0.73}","{'Na': 495.8, 'P': 1011.8, 'O': 1313.9}","{'Na': 'Na', 'P': 'P', 'O': 'O'}",17.24,124.30055555555555,6.905586419753086
